стимул,лемма,частота,часть речи стимула,часть речи ассоциации,st_arousal,st_dominance,st_valence,st_abstract,ass_arousal,ass_dominance,ass_valence,ass_abstract,RuWordNet,общая ЛСГ,FB_точные примеры,Dice Score,Delta P,PMI,Wu Palmer,косинусное сходство_Sentence‑BERT,тип связи;;
активный,человек,43,A,S,4.0625,3.53125,4.64,2.566666666666667,3.233333333333333,3.766666666666667,4.443181818181815,2.25,, , ,0.008309981640738236,0.06632955735137154,2.113754264958219,0.0,0.6007164716720581,синтагматический;;
активный,быстрый,16,A,A,4.0625,3.53125,4.64,2.566666666666667,4.303030303030303,3.909090909090909,3.83,2.633333333333333,,прилагательные: качественные, ,0.04207920792079208,0.03347732420945769,5.769397332833187,0.4,0.6165215969085693,парадигматический;;
"активный,спортивный,12,A,A,4.0625,3.53125,4.64,2.566666666666667,3.794117647058823,3.764705882352941,4.07,2.433333333333333,,""прилагательные: качественные, прилагательные: относительные"", ,0.04033613445378152,0.02387813655779798,6.953397519487222,0.6666666666666666,0.6430739164352417,парадигматический";;
активный,гражданин,11,A,S,4.0625,3.53125,4.64,2.566666666666667,3.142857142857143,3.357142857142857,3.7,1.825,, , ,0.03666666666666667,0.02186198856786686,6.754617655372725,0.0,0.3262566924095154,синтагматический;;
активный,образ,10,A,S,4.0625,3.53125,4.64,2.566666666666667,2.588235294117647,3.058823529411764,3.739130434782605,3.8,, , ,0.02421307506053269,0.01939868487265384,4.922178788876502,0.0,0.5315663814544678,синтагматический;;
активный,день,9,A,S,4.0625,3.53125,4.64,2.566666666666667,3.428571428571428,3.464285714285714,4.45454545454545,2.275,, , ,0.004409603135717786,0.01080469435841748,1.316370192718799,0.0,0.5888590812683105,синтагматический;;
активный,участник,9,A,S,4.0625,3.53125,4.64,2.566666666666667,3.066666666666667,3.033333333333333,3.45,2.038461538461538,, , ,0.03760683760683761,0.02189233850261451,6.986564383422421,0.0,0.6880329847335815,синтагматический;;
"активный,живой,4,A,A,4.0625,3.53125,4.64,2.566666666666667,3.67741935483871,3.903225806451613,4.641304347826085,1.568296,гипоним,""прилагательные: качества человека, прилагательные: качественные"", ,0.02102102102102102,0.01370432347491629,5.377048149070774,0.8571428571428571,0.7126710414886475,парадигматический";;
активный,вид,3,A,S,4.0625,3.53125,4.64,2.566666666666667,2.833333333333333,2.933333333333333,3.576086956521735,2.85,, , ,0.003764115432873275,0.003802548798467979,1.441644865719843,0.0,0.5959919095039368,синтагматический;;
активный,позиция,3,A,S,4.0625,3.53125,4.64,2.566666666666667,3.233333333333333,3.8,3.51,3.354166666666667,, , ,0.01451905626134301,0.007918912272935806,6.25295780134613,0.0,0.6468075513839722,синтагматический;;
активный,яркий,3,A,A,4.0625,3.53125,4.64,2.566666666666667,4.1875,3.6875,4.17391304347826,2.7,,прилагательные: качественные, ,0.007614213197969543,0.005433351958907851,3.363434337707699,0.5714285714285714,0.4992229044437408,парадигматический;;
"активный,веселый,2,A,A,4.0625,3.53125,4.64,2.566666666666667,3.967741935483871,3.806451612903226,4.648936170212765,2.366666666666667,,""прилагательные: качества человека, прилагательные: качественные"", ,0.005617977528089887,0.003581093616613988,3.218687899261384,0.2857142857142857,0.545265793800354,парадигматический";;
активный,движение,2,A,S,4.0625,3.53125,4.64,2.566666666666667,3.6551724137931,3.896551724137931,4.468085106382976,2.60377358490566,, , ,0.007741935483870968,0.005459655235689139,3.429835563430209,0.0,0.7450762987136841,синтагматический;;
активный,жизнь,2,A,S,4.0625,3.53125,4.64,2.566666666666667,4.193548387096774,3.903225806451613,4.68181818181818,3.525,, , ,0.001630656339176519,5.847785690453813e-05,0.02118276751883699,0.0,0.6414154171943665,синтагматический;;
"активный,сильный,2,A,A,4.0625,3.53125,4.64,2.566666666666667,4.266666666666667,4.433333333333334,4.581395348837205,2.666666666666667,,""прилагательные: качественные, прилагательные: относительные"", ,0.002875629043853343,0.002207253237037471,1.152497619566917,0.4,0.6026877760887146,парадигматический";;
активный,административный,1,A,A,4.0625,3.53125,4.64,2.566666666666667,2.903225806451613,2.290322580645161,2.804347826086955,2.3,,прилагательные: относительные, ,0.003937007874015748,0.001987821384166656,6.78347251804491,0.0,0.526214063167572,парадигматический;;
"активный,активный,1,A,A,4.0625,3.53125,4.64,2.566666666666667,4.0625,3.53125,4.64,2.566666666666667,синоним,""прилагательные: качества человека, прилагательные: качественные, прилагательные: отим_тексты, прилагательные: относительные"", ,0.003623188405797101,0.001898794908906911,4.225477064924023,1.0,0.997930109500885,грамматический";;
активный,возраст,1,A,S,4.0625,3.53125,4.64,2.566666666666667,3.125,3.125,3.27,2.519230769230769,, , ,0.002621231979030144,0.001471872493456771,1.909003400128769,0.0,0.4250741899013519,синтагматический;;
активный,герой,1,A,S,4.0625,3.53125,4.64,2.566666666666667,4.34375,4.25,4.67,3.0625,, , ,0.0022002200220022,0.001176466461913072,1.273917419981776,0.0,0.4674784541130066,синтагматический;;
активный,голос,1,A,S,4.0625,3.53125,4.64,2.566666666666667,2.852941176470588,3.617647058823529,3.879629629629625,2.3,, , ,0.001734605377276669,0.0006827741900181231,0.6002506939891398,0.0,0.4275889694690704,синтагматический;;
активный,двигаться,1,A,V,4.0625,3.53125,4.64,2.566666666666667,3.535714285714286,3.535714285714286,4.140000000000001,2.533333333333333,, , ,0.003454231433506045,0.001844165026361159,3.63146942459986,0.0,0.6595674157142639,не определена;;
активный,делать,1,A,V,4.0625,3.53125,4.64,2.566666666666667,4.03125,3.84375,4.32954545454545,2.566666666666667,, , ,0.001619433198380567,0.0005168612133976897,0.4298355634302093,0.0,0.6676937341690063,не определена;;
активный,деятельность,1,A,S,4.0625,3.53125,4.64,2.566666666666667,3.882352941176471,4.117647058823529,3.918367346938775,3.409090909090909,, , ,0.01390820584144645,0.009585024348777477,4.493965900849925,0.0,0.8354111909866333,синтагматический;;
активный,игра,1,A,S,4.0625,3.53125,4.64,2.566666666666667,3.96875,3.21875,4.109999999999999,2.7,, , ,0.001919385796545105,0.0009073637071506614,0.8685891316828607,0.0,0.7247800827026367,синтагматический;;
активный,интересный,1,A,A,4.0625,3.53125,4.64,2.566666666666667,4.233333333333333,3.6,4.61627906976744,3.2,,прилагательные: качественные, ,0.002252252252252252,0.001218956370559768,1.34977117450103,0.2857142857142857,0.5824242830276489,парадигматический;;
активный,мальчик,1,A,S,4.0625,3.53125,4.64,2.566666666666667,2.5,2.28125,4.38,1.333333333333333,, , ,0.004291845493562232,0.003135961240315263,2.195174304760497,0.0,0.3900166153907776,синтагматический;;
активный,молодой,1,A,A,4.0625,3.53125,4.64,2.566666666666667,3.533333333333333,3.3,4.41860465116279,3.56841,,прилагательные: качественные, ,0.008,0.005510238460268539,3.566816466257607,0.3333333333333333,0.4482531249523163,парадигматический;;
активный,парень,1,A,S,4.0625,3.53125,4.64,2.566666666666667,3.233333333333333,3.3,3.66,1.673076923076923,, , ,0.001651527663088357,0.0005654211089939141,0.4776640885208245,0.0,0.4873704314231873,синтагматический;;
активный,пол,1,A,S,4.0625,3.53125,4.64,2.566666666666667,2.419354838709677,3.032258064516129,3.6,2.541666666666667,, , ,0.001552795031055901,0.0004096247772893606,0.3295160294737637,0.0,0.569431483745575,синтагматический;;
активный,путь,1,A,S,4.0625,3.53125,4.64,2.566666666666667,3.129032258064516,3.290322580645161,3.973214285714285,3.431818181818182,, , ,0.0009881422924901185,-0.00107954535432819,-0.6211960078503886,0.0,0.5530099868774414,синтагматический;;
активный,работа,1,A,S,4.0625,3.53125,4.64,2.566666666666667,4.212121212121212,2.757575757575758,3.5,2.425,, , ,0.0008992805755395684,-0.001484211150963394,-0.7989831270656716,0.0,0.5587410926818848,синтагматический;;
активный,рост,1,A,S,4.0625,3.53125,4.64,2.566666666666667,2.966666666666667,3.566666666666667,4.029999999999999,2.725,, , ,0.001801801801801802,0.0007697773362946921,0.6983689496684927,0.0,0.5348443388938904,синтагматический;;
"активный,скорый,1,A,A,4.0625,3.53125,4.64,2.566666666666667,3.9,3.4,3.96296296296296,2.966666666666667,,""прилагательные: качественные, прилагательные: относительные"", ,0.002597402597402597,0.001457709190574539,1.871248478133351,0.4,0.5052060484886169,парадигматический";;
активный,сон,1,A,S,4.0625,3.53125,4.64,2.566666666666667,1.9375,3.15625,4.48,2.720930232558139,, , ,0.001734605377276669,0.0006827741900181231,0.6002506939891398,0.0,0.4113799631595612,синтагматический;;
активный,старик,1,A,S,4.0625,3.53125,4.64,2.566666666666667,2.333333333333333,2.393939393939394,3.08,1.930232558139535,, , ,0.003738317757009346,0.001933191501620903,4.78347251804491,0.0,0.3812323808670044,синтагматический;;
активный,счет,1,A,S,4.0625,3.53125,4.64,2.566666666666667,3.529411764705882,3.323529411764706,3.223404255319145,2.490566037735849,, , ,0.002881844380403458,0.001611482193295916,2.346067205737612,0.0,0.4162391126155853,синтагматический;;
"активный,тихий,1,A,A,4.0625,3.53125,4.64,2.566666666666667,2.321428571428572,2.392857142857143,3.617021276595745,3.033333333333333,,""прилагательные: качества человека, прилагательные: качественные"", ,0.00322061191626409,0.001759185209067766,3.022660181924336,0.5,0.3962611854076385,парадигматический";;
"активный,умный,1,A,A,4.0625,3.53125,4.64,2.566666666666667,4.066666666666666,4.166666666666667,4.641304347826085,2.935483870967742,,""прилагательные: качества человека, прилагательные: качественные"", ,0.002002002002002002,0.0009943668534272301,0.9876132348251351,0.2857142857142857,0.5268403887748718,парадигматический";;
активный,участвовать,1,A,V,4.0625,3.53125,4.64,2.566666666666667,3.766666666666667,3.866666666666667,3.72307692307692,2.533333333333333,, , ,0.007604562737642586,0.003957432807484728,6.198510017323754,0.0,0.6800779104232788,не определена;;
активный,участие,1,A,S,4.0625,3.53125,4.64,2.566666666666667,3.03125,2.4375,4.1,3.125,, , ,0.02504472271914132,0.01392081967611612,6.853861845936308,0.0,0.662614643573761,синтагматический;;
активный,физический,1,A,A,4.0625,3.53125,4.64,2.566666666666667,3.1,3.5,3.457446808510635,2.866666666666667,,прилагательные: относительные, ,0.011090573012939,0.005933114217752327,6.146042597429618,0.2857142857142857,0.6839398145675659,парадигматический;;
активный,час,1,A,S,4.0625,3.53125,4.64,2.566666666666667,3.03448275862069,3.206896551724138,3.53260869565217,2.075,, , ,0.0024330900243309,0.001352496083449386,1.618007164793297,0.0,0.4890367388725281,синтагматический;;
